BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
3000,BPR,2485213629.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64780991,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213650.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ28,Credit,64783234,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213653.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.07,0,ZZ28,Credit,64783750,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213657.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ28,Credit,64783821,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213660.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64783869,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213668.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64783985,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213671.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784099,30.10.2018,Oct,20181030,20181102,1221001,2019,20181102,10.3,71,1.0,0.0,0.0,1,0,1,0.0,0.98,0.02,Yes
3000,BPR,2485213680.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784329,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213685.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784436,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213690.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64784519,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213704.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64784695,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213706.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64784709,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213707.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784711,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213708.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784714,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213709.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784717,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213710.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784719,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213712.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64784724,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213713.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ28,Credit,64784739,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213911.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64788171,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213918.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64789430,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213920.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64790109,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309622.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.17,0,ZZ28,Credit,64793057,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309506.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64791856,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309653.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793737,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309617.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793030,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309652.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793730,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309655.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793750,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309649.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793720,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309628.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ28,Credit,64793097,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309619.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64793044,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309615.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64793012,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309616.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64793022,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213940.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64792857,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309654.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64793744,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
1000,BPR,2483309671.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64793793,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213934.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64792370,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
1000,BPR,2483309583.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,0,ZZ28,Credit,64792483,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
1000,BPR,2483309556.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64792366,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
1000,BPR,2483309670.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64793790,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213928.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ28,Credit,64791785,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309611.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64792859,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
1000,BPR,2483309651.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64793727,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213944.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64793117,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
9600,BPR,2483309490.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ28,Credit,64791637,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
3000,BPR,2485213714.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.11,0,ZZ28,Credit,64784756,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,9.58,66,1.0,0.0,0.0,2,0,1,0.2,0.8,0.0,Yes
2000,BPR,2341066212.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.11,-1,ZZ18,Credit,64781004,30.10.2018,Oct,20181030,20181107,1221001,2019,20181106,0.72,10,0.78,0.22,0.0,5,0,1,0.08,0.92,0.0,Yes
2000,BPR,2341065956.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.07,-1,ZZ18,Credit,64764622,26.10.2018,Oct,20181026,20181103,1221001,2019,20181102,0.99,13,0.96,0.04,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065957.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,-1,ZZ18,Credit,64764628,26.10.2018,Oct,20181026,20181103,1221001,2019,20181102,0.99,13,0.97,0.03,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065959.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,-1,ZZ18,Credit,64764637,26.10.2018,Oct,20181026,20181103,1221001,2019,20181102,0.99,13,0.97,0.03,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065911.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.13,0,ZZ18,Credit,64760923,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0.74,11,0.93,0.07,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065909.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.12,0,ZZ18,Credit,64760839,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0.74,11,0.93,0.07,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065961.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.1,0,ZZ18,Credit,64764657,26.10.2018,Oct,20181026,20181103,1221001,2019,20181103,0.99,13,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065965.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.09,0,ZZ18,Credit,64764757,26.10.2018,Oct,20181026,20181103,1221001,2019,20181103,0.99,13,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065966.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.03,0,ZZ18,Credit,64764766,26.10.2018,Oct,20181026,20181103,1221001,2019,20181103,0.99,13,0.96,0.04,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341065967.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,0,ZZ18,Credit,64764776,26.10.2018,Oct,20181026,20181103,1221001,2019,20181103,0.99,13,0.97,0.03,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341066015.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.12,2,ZZ18,Credit,64767704,27.10.2018,Oct,20181027,20181104,1221001,2019,20181106,1.34,20,0.48,0.52,0.0,5,1,1,0.0,1.0,0.0,Yes
2000,BPR,4434163859.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.07,2,ZZ34,Credit,64779484,30.10.2018,Oct,20181030,20181101,1221001,2019,20181103,2.05,16,0.54,0.42,0.04,2,0,1,0.0,0.99,0.0,Yes
2000,BPR,4434163858.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.14,2,ZZ34,Credit,64779465,30.10.2018,Oct,20181030,20181101,1221001,2019,20181103,2.05,16,0.62,0.33,0.05,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,4434163860.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.21,2,ZZ34,Credit,64779518,30.10.2018,Oct,20181030,20181101,1221001,2019,20181103,2.05,16,0.59,0.36,0.05,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230330.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.26,2,ZZ16,Credit,64770476,28.10.2018,Oct,20181028,20181101,1221001,2019,20181103,1.59,12,0.72,0.26,0.02,2,0,1,0.01,0.99,0.0,Yes
2000,BPR,2424230389.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.23,4,ZZ16,Credit,64785484,31.10.2018,Oct,20181031,20181104,1221001,2019,20181108,0.68,4,0.69,0.25,0.05,7,0,1,0.46,0.54,0.0,Yes
9600,BPR,2146118417.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ41,Credit,64759873,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.02,0.98,0.0,Yes
9600,BPR,2146118590.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ41,Credit,64763566,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.03,0.97,0.0,Yes
9600,BPR,2146118694.0,109936,Rohit & Co.,West,AMED,RV,0.17,-1,ZZ41,Credit,64766445,27.10.2018,Oct,20181027,20181106,1221001,2019,20181105,4.84,30,1.0,0.0,0.0,4,0,1,0.05,0.95,0.0,Yes
9600,BPR,2146118764.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ40,Credit,64767269,27.10.2018,Oct,20181027,20181104,1221001,2019,20181102,4.84,30,1.0,0.0,0.0,1,0,1,0.05,0.95,0.0,Yes
9600,BPR,2146118834.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ40,Credit,64769809,27.10.2018,Oct,20181027,20181104,1221001,2019,20181102,4.84,30,1.0,0.0,0.0,1,0,1,0.05,0.95,0.0,Yes
9600,BPR,2146118920.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ40,Credit,64770601,28.10.2018,Oct,20181028,20181105,1221001,2019,20181105,5.48,34,1.0,0.0,0.0,4,0,1,0.04,0.95,0.01,Yes
9600,BPR,2146119134.0,109936,Rohit & Co.,West,AMED,RV,0.16,-1,ZZ40,Credit,64774977,29.10.2018,Oct,20181029,20181106,1221001,2019,20181105,5.29,33,1.0,0.0,0.0,4,0,1,0.04,0.96,0.0,Yes
9600,BPR,2146119254.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ40,Credit,64778462,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,5.02,31,1.0,0.0,0.0,4,0,1,0.12,0.88,0.0,Yes
9600,BPR,2146119295.0,109936,Rohit & Co.,West,AMED,RV,0.13,-4,ZZ41,Credit,64779045,30.10.2018,Oct,20181030,20181109,1221001,2019,20181105,5.02,31,1.0,0.0,0.0,4,0,1,0.11,0.89,0.0,
2000,BPR,2412140872.0,109936,Rohit & Co.,West,AMED,RV,0.15,-2,ZZ19,Credit,64761809,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412140877.0,109936,Rohit & Co.,West,AMED,RV,0.17,-2,ZZ19,Credit,64761816,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141460.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766225,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141461.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766226,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141470.0,109936,Rohit & Co.,West,AMED,RV,0.15,0,ZZ19,Credit,64766237,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141493.0,109936,Rohit & Co.,West,AMED,RV,0.16,0,ZZ19,Credit,64766269,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141494.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766270,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141526.0,109936,Rohit & Co.,West,AMED,RV,0.15,0,ZZ19,Credit,64766310,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141532.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766317,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141534.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766319,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141538.0,109936,Rohit & Co.,West,AMED,RV,0.14,0,ZZ19,Credit,64766323,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412141553.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766343,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2431590121.0,109936,Rohit & Co.,West,AMED,RV,0.15,0,ZZ19,Credit,64762718,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2431590178.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64763072,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2431590234.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64764169,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037613.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ19,Credit,64761881,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037616.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ19,Credit,64761885,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037617.0,109936,Rohit & Co.,West,AMED,RV,0.16,-2,ZZ19,Credit,64761886,25.10.2018,Oct,20181025,20181104,1221001,2019,20181102,1.71,12,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037633.0,109936,Rohit & Co.,West,AMED,RV,0.16,0,ZZ19,Credit,64766304,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037634.0,109936,Rohit & Co.,West,AMED,RV,0.17,0,ZZ19,Credit,64766305,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,2.09,13,0.98,0.01,0.0,4,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483309303.0,109936,Rohit & Co.,West,BOMB,RV,0.13,-1,ZZ28,Credit,64788017,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.2,0.79,0.01,Yes
9600,BPR,2483309365.0,109936,Rohit & Co.,West,BOMB,RV,0.16,-1,ZZ28,Credit,64789168,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.2,0.8,0.01,Yes
9600,BPR,2483309410.0,109936,Rohit & Co.,West,BOMB,RV,0.15,-1,ZZ28,Credit,64790433,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.2,0.8,0.01,Yes
9600,BPR,2483309473.0,109936,Rohit & Co.,West,AMED,RV,0.16,-1,ZZ28,Credit,64791355,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
3000,BPR,2412144377.0,109936,Rohit & Co.,West,AMED,RV,0.16,-4,ZZ19,Credit,64793950,31.10.2018,Oct,20181031,20181110,1221001,2019,20181106,5.86,37,1.0,0.0,0.0,5,0,1,0.42,0.58,0.0,
9600,BPR,2146119842.0,109936,Rohit & Co.,West,AMED,RV,0.16,-3,ZZ40,Credit,64794401,31.10.2018,Oct,20181031,20181108,1221001,2019,20181105,5.86,37,1.0,0.0,0.0,4,0,1,0.14,0.86,0.0,
9600,BPR,2146119793.0,109936,Rohit & Co.,West,AMED,RV,0.16,-3,ZZ40,Credit,64793823,31.10.2018,Oct,20181031,20181108,1221001,2019,20181105,5.86,37,1.0,0.0,0.0,4,0,1,0.14,0.86,0.0,
9600,BPR,2483309640.0,109936,Rohit & Co.,West,AMED,RV,0.16,-1,ZZ28,Credit,64793517,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483309482.0,109936,Rohit & Co.,West,AMED,RV,0.16,-1,ZZ28,Credit,64791509,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
3000,BPR,2485213927.0,109936,Rohit & Co.,West,AMED,RV,0.15,-1,ZZ28,Credit,64791513,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
3000,BPR,2485213962.0,109936,Rohit & Co.,West,AMED,RV,0.15,-1,ZZ28,Credit,64794023,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
3000,BPR,2485213970.0,109936,Rohit & Co.,West,AMED,RV,0.14,-1,ZZ28,Credit,64794351,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
1000,BPR,2483309522.0,109936,Rohit & Co.,West,AMED,RV,0.13,-1,ZZ28,Credit,64792021,31.10.2018,Oct,20181031,20181103,1221001,2019,20181102,5.86,37,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,Yes
